               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.090593,            0.028961,            0.068065,             0.30396,             0.53027,             0.26237,              0.1285,             0.06893,            0.016857,            0.040819,            0.070345,            0.003295,            0.003295
                   1,            0.066236,            0.021755,            0.025378,             0.43812,             0.53537,             0.45708,             0.19286,            0.061187,            0.013897,            0.014242,            0.040323,           0.0066065,           0.0066065
                   2,            0.064383,            0.018867,            0.016345,             0.29262,             0.45877,             0.25452,            0.077639,            0.065292,            0.013449,            0.010116,            0.010279,           0.0098959,           0.0098959
                   3,            0.058586,            0.018243,            0.013989,             0.54394,              0.5025,             0.52005,              0.2705,            0.056634,            0.013978,           0.0096803,            0.009901,            0.009901,            0.009901
                   4,            0.053682,            0.017463,            0.013177,             0.55979,             0.46749,             0.50507,             0.29554,             0.05351,            0.013649,            0.010372,            0.009901,            0.009901,            0.009901
                   5,            0.049714,            0.017458,            0.011704,             0.55219,             0.51129,             0.50316,             0.26909,            0.049803,            0.013905,            0.014648,            0.009868,            0.009868,            0.009868
                   6,            0.047658,            0.017704,            0.010942,             0.61702,             0.47361,              0.5675,             0.24192,            0.049713,            0.013883,            0.010365,            0.009835,            0.009835,            0.009835
                   7,             0.04692,            0.017609,            0.010006,             0.70896,             0.55486,             0.61208,             0.38591,            0.046434,            0.013869,           0.0083098,            0.009802,            0.009802,            0.009802
                   8,            0.045983,            0.016702,           0.0098762,             0.68493,             0.57959,             0.61976,              0.3522,              0.0448,              0.0137,             0.01069,            0.009769,            0.009769,            0.009769
                   9,            0.044075,            0.016934,           0.0087239,             0.70452,             0.58866,             0.65814,             0.40516,             0.04552,            0.014084,            0.013179,            0.009736,            0.009736,            0.009736
                  10,            0.043534,            0.016367,           0.0081956,             0.70445,             0.62592,             0.68694,             0.41658,            0.040837,            0.013165,            0.009779,            0.009703,            0.009703,            0.009703
                  11,            0.041952,            0.016253,           0.0084098,             0.76744,             0.61236,              0.7105,             0.44671,            0.044875,            0.013397,           0.0079075,             0.00967,             0.00967,             0.00967
                  12,             0.04188,             0.01603,            0.007769,                0.81,             0.63513,             0.73487,             0.47503,            0.039172,            0.013291,           0.0080732,            0.009637,            0.009637,            0.009637
                  13,            0.040482,            0.016003,            0.008317,             0.74991,             0.62151,             0.70484,             0.44825,            0.041958,             0.01335,            0.009611,            0.009604,            0.009604,            0.009604
                  14,             0.04022,            0.015185,            0.007618,             0.83423,             0.66166,             0.75468,             0.49301,            0.041783,            0.013282,           0.0069351,            0.009571,            0.009571,            0.009571
                  15,            0.040405,            0.016195,           0.0070822,             0.80086,             0.69641,             0.76441,             0.48884,            0.038775,            0.013126,           0.0061332,            0.009538,            0.009538,            0.009538
                  16,            0.039529,            0.015495,           0.0069274,              0.7767,             0.65741,             0.75048,             0.51399,            0.042413,            0.012964,           0.0067949,            0.009505,            0.009505,            0.009505
                  17,            0.039001,            0.015498,           0.0064323,              0.8059,             0.61162,             0.74085,             0.48168,              0.0426,            0.012996,           0.0071111,            0.009472,            0.009472,            0.009472
                  18,            0.039058,            0.015041,           0.0063167,             0.69613,             0.65766,             0.70828,             0.47254,            0.041021,             0.01334,           0.0071238,            0.009439,            0.009439,            0.009439
                  19,            0.037046,            0.015517,           0.0069438,             0.77385,             0.61229,             0.71164,             0.44687,            0.038535,            0.013152,           0.0081682,            0.009406,            0.009406,            0.009406
                  20,            0.037596,             0.01483,           0.0057659,               0.802,             0.68347,             0.77717,             0.50281,            0.038783,            0.013312,           0.0053115,            0.009373,            0.009373,            0.009373
                  21,            0.036627,            0.015263,           0.0060036,             0.70067,             0.64518,             0.69647,             0.46183,             0.03938,            0.013811,           0.0077768,             0.00934,             0.00934,             0.00934
                  22,            0.036371,             0.01469,           0.0058671,             0.74224,             0.68457,             0.73041,             0.49584,             0.03818,             0.01281,           0.0065761,            0.009307,            0.009307,            0.009307
                  23,            0.036526,            0.014769,           0.0060148,             0.73989,             0.60491,             0.70867,             0.45643,            0.040897,             0.01338,           0.0087561,            0.009274,            0.009274,            0.009274
                  24,            0.036299,            0.015217,           0.0054395,             0.75545,             0.71169,             0.76913,             0.52378,            0.037449,            0.013152,           0.0074929,            0.009241,            0.009241,            0.009241
                  25,            0.036139,            0.015093,           0.0057012,             0.82165,             0.67507,             0.76186,             0.48984,            0.037969,            0.013177,           0.0057162,            0.009208,            0.009208,            0.009208
                  26,            0.036484,            0.014643,           0.0053073,             0.79482,             0.64893,             0.76772,              0.5079,            0.039588,             0.01313,           0.0075987,            0.009175,            0.009175,            0.009175
                  27,            0.035245,            0.014618,           0.0050556,             0.79451,             0.70581,             0.77115,             0.51746,            0.038427,            0.013756,           0.0063493,            0.009142,            0.009142,            0.009142
                  28,            0.035499,            0.014793,           0.0055394,             0.73909,             0.66279,             0.73507,             0.50075,            0.038196,            0.013112,           0.0058822,            0.009109,            0.009109,            0.009109
                  29,            0.034793,            0.014237,           0.0055565,             0.73209,             0.66168,             0.70054,             0.47451,            0.036998,             0.01323,            0.007179,            0.009076,            0.009076,            0.009076
                  30,            0.033955,            0.014426,           0.0050431,             0.71309,             0.67992,             0.73655,              0.5061,             0.03562,            0.012918,           0.0061529,            0.009043,            0.009043,            0.009043
                  31,            0.034636,            0.014335,           0.0055475,             0.82403,             0.68078,             0.77288,             0.51708,            0.039081,            0.013084,            0.004627,             0.00901,             0.00901,             0.00901
                  32,            0.034107,            0.013679,           0.0044823,             0.74805,             0.70043,             0.75785,             0.50884,            0.037119,            0.013113,           0.0043461,            0.008977,            0.008977,            0.008977
                  33,            0.034523,            0.013724,           0.0044836,             0.77212,             0.70052,             0.77512,             0.51857,            0.036733,            0.012985,           0.0063054,            0.008944,            0.008944,            0.008944
                  34,            0.033944,            0.014114,           0.0044435,              0.7899,             0.64061,             0.75829,              0.5384,            0.036079,            0.013001,           0.0069625,            0.008911,            0.008911,            0.008911
                  35,            0.033013,            0.013933,           0.0046548,             0.80401,             0.71757,             0.79552,             0.55682,            0.036082,            0.013036,           0.0044618,            0.008878,            0.008878,            0.008878
                  36,            0.033223,            0.014041,           0.0045427,             0.76353,             0.70077,             0.76904,             0.52278,            0.037007,             0.01307,           0.0052539,            0.008845,            0.008845,            0.008845
                  37,            0.032715,            0.014118,           0.0046088,             0.78492,             0.73062,             0.77742,             0.53382,             0.03587,             0.01314,           0.0045647,            0.008812,            0.008812,            0.008812
                  38,            0.032823,            0.013746,           0.0042208,             0.78718,             0.73904,             0.78683,             0.53878,            0.036773,            0.012979,           0.0047616,            0.008779,            0.008779,            0.008779
                  39,             0.03194,            0.013313,             0.00414,             0.84203,             0.67608,             0.78727,             0.54241,            0.035702,            0.013261,             0.00588,            0.008746,            0.008746,            0.008746
                  40,            0.032282,            0.013459,           0.0044648,             0.78818,             0.74045,             0.77427,             0.53499,            0.036089,            0.012927,           0.0050352,            0.008713,            0.008713,            0.008713
                  41,            0.032919,            0.013262,           0.0044531,              0.8145,             0.68743,             0.78687,              0.5546,            0.035689,            0.013239,           0.0070599,             0.00868,             0.00868,             0.00868
                  42,            0.031202,             0.01299,           0.0039428,             0.79768,             0.70685,             0.79413,               0.553,            0.035097,            0.012887,           0.0044252,            0.008647,            0.008647,            0.008647
                  43,            0.031992,            0.013286,           0.0040773,              0.7715,             0.63768,             0.75077,             0.50878,            0.034853,            0.012911,           0.0086126,            0.008614,            0.008614,            0.008614
                  44,            0.031837,            0.013145,           0.0040613,             0.85059,             0.74731,             0.82255,             0.57448,            0.035404,            0.012596,           0.0037473,            0.008581,            0.008581,            0.008581
                  45,            0.031333,            0.013436,           0.0043325,             0.76358,             0.67747,             0.76731,             0.53643,            0.034798,            0.012658,           0.0080799,            0.008548,            0.008548,            0.008548
                  46,            0.031201,            0.012888,           0.0042491,             0.80575,             0.71069,             0.79748,             0.56962,            0.034765,            0.012882,           0.0051314,            0.008515,            0.008515,            0.008515
                  47,            0.030381,             0.01261,           0.0039012,             0.80645,             0.71215,             0.79465,             0.56015,            0.035328,             0.01268,            0.005127,            0.008482,            0.008482,            0.008482
                  48,             0.03059,            0.012632,           0.0042523,             0.85936,              0.6817,              0.8052,             0.57886,            0.034915,            0.013459,           0.0055787,            0.008449,            0.008449,            0.008449
                  49,            0.030496,            0.013115,           0.0038771,             0.78773,             0.68801,             0.76234,             0.52359,            0.034505,            0.013182,           0.0058718,            0.008416,            0.008416,            0.008416
                  50,            0.029902,            0.012696,           0.0035833,             0.81758,             0.73934,             0.81019,             0.58315,             0.03506,               0.013,           0.0055092,            0.008383,            0.008383,            0.008383
                  51,            0.029831,              0.0127,           0.0037726,             0.81472,             0.72479,             0.79851,             0.55275,            0.035522,            0.013172,             0.00415,             0.00835,             0.00835,             0.00835
                  52,            0.030613,            0.012675,           0.0037406,             0.82302,             0.72625,             0.78041,              0.5569,             0.03421,            0.012915,           0.0052857,            0.008317,            0.008317,            0.008317
                  53,            0.030323,            0.012825,           0.0036903,             0.84219,             0.73723,             0.81399,             0.57742,            0.035003,            0.013323,           0.0041871,            0.008284,            0.008284,            0.008284
                  54,            0.029489,            0.012321,           0.0033619,             0.83761,             0.69407,             0.80348,             0.57021,            0.033848,            0.012899,           0.0037034,            0.008251,            0.008251,            0.008251
                  55,            0.028955,            0.012658,           0.0030996,             0.82643,             0.71795,             0.79962,              0.5702,            0.034172,            0.013376,           0.0046849,            0.008218,            0.008218,            0.008218
                  56,            0.028729,            0.012425,           0.0039477,             0.80471,             0.68675,             0.78832,             0.56099,             0.03446,            0.013477,           0.0041272,            0.008185,            0.008185,            0.008185
                  57,            0.028451,            0.012074,            0.003986,             0.84702,             0.75133,             0.82327,             0.59674,             0.03477,            0.013277,           0.0030659,            0.008152,            0.008152,            0.008152
                  58,            0.029575,            0.012516,           0.0031749,             0.78779,             0.71888,             0.79089,              0.5653,            0.036155,            0.013726,           0.0060258,            0.008119,            0.008119,            0.008119
                  59,            0.028917,            0.012454,            0.003175,             0.84015,             0.72789,             0.81253,             0.57766,            0.035044,            0.013404,           0.0037437,            0.008086,            0.008086,            0.008086
                  60,             0.02949,            0.012344,           0.0035298,             0.84757,             0.72248,             0.80783,             0.57968,            0.034667,            0.013271,           0.0034944,            0.008053,            0.008053,            0.008053
                  61,            0.028403,            0.012182,           0.0033991,             0.84476,             0.67086,              0.7976,             0.56876,            0.034482,            0.013301,           0.0043366,             0.00802,             0.00802,             0.00802
                  62,            0.028902,            0.012101,           0.0030097,              0.8178,             0.69498,             0.80002,             0.57314,            0.033838,            0.013309,           0.0035466,            0.007987,            0.007987,            0.007987
                  63,            0.028515,            0.012518,             0.00316,             0.85592,             0.69913,             0.80109,             0.57111,            0.033918,            0.013583,            0.004751,            0.007954,            0.007954,            0.007954
                  64,            0.028025,            0.012196,           0.0033207,             0.77397,             0.71546,             0.76447,             0.55844,            0.033912,            0.013143,           0.0046713,            0.007921,            0.007921,            0.007921
                  65,            0.028244,            0.011922,           0.0030579,             0.82285,             0.70428,             0.79974,             0.57875,            0.034353,            0.013678,           0.0035918,            0.007888,            0.007888,            0.007888
                  66,            0.028049,            0.012471,           0.0036101,             0.73526,             0.70838,             0.76252,             0.54662,             0.03432,            0.013393,           0.0060798,            0.007855,            0.007855,            0.007855
                  67,            0.027614,            0.012324,           0.0032368,             0.79368,             0.72936,             0.80702,             0.59069,            0.034198,            0.013263,           0.0036138,            0.007822,            0.007822,            0.007822
                  68,            0.027252,            0.012021,           0.0029987,             0.86893,             0.69852,              0.8091,             0.59181,            0.034243,            0.013235,           0.0036604,            0.007789,            0.007789,            0.007789
                  69,            0.027832,            0.012345,            0.003318,             0.84543,             0.68191,             0.80775,             0.58814,            0.033874,            0.013032,           0.0057993,            0.007756,            0.007756,            0.007756
                  70,            0.026659,            0.011759,           0.0031077,              0.8578,             0.71224,             0.80588,             0.58659,            0.034447,            0.013744,           0.0047479,            0.007723,            0.007723,            0.007723
                  71,            0.027383,            0.012022,           0.0033749,             0.83025,             0.70633,             0.80209,             0.57708,             0.03395,            0.013441,           0.0050043,             0.00769,             0.00769,             0.00769
                  72,            0.027448,             0.01229,           0.0033835,             0.81313,             0.69598,             0.78607,             0.56751,            0.034612,            0.013037,           0.0039903,            0.007657,            0.007657,            0.007657
                  73,            0.027368,            0.012045,           0.0033503,             0.80123,             0.70861,             0.78505,             0.57814,            0.034537,            0.013879,           0.0046298,            0.007624,            0.007624,            0.007624
                  74,            0.027333,            0.012324,           0.0029891,             0.85988,               0.683,             0.78586,             0.57394,            0.034054,            0.013605,           0.0034151,            0.007591,            0.007591,            0.007591
                  75,            0.027105,            0.012121,           0.0028698,             0.85454,             0.75266,              0.8244,             0.60316,            0.033472,            0.012879,            0.002742,            0.007558,            0.007558,            0.007558
                  76,            0.027609,            0.012093,           0.0026653,             0.81798,             0.74889,             0.82085,             0.59289,            0.033957,            0.013666,           0.0038096,            0.007525,            0.007525,            0.007525
                  77,            0.026303,            0.011599,           0.0031922,             0.84264,             0.72078,             0.81158,             0.60029,            0.034154,            0.014026,           0.0046058,            0.007492,            0.007492,            0.007492
                  78,            0.027188,            0.011981,           0.0025988,             0.84908,             0.70497,             0.80979,             0.59422,            0.034186,            0.013487,           0.0041775,            0.007459,            0.007459,            0.007459
                  79,            0.026749,             0.01189,           0.0027398,             0.81426,             0.71997,              0.8003,             0.58376,            0.032961,            0.012971,           0.0049544,            0.007426,            0.007426,            0.007426
                  80,             0.02664,            0.011686,           0.0025788,             0.85641,             0.71831,             0.81221,             0.60294,            0.033247,            0.013252,           0.0045758,            0.007393,            0.007393,            0.007393
                  81,            0.025515,            0.011051,           0.0028396,             0.81776,              0.7067,             0.81389,             0.59241,            0.033523,            0.013374,           0.0050633,             0.00736,             0.00736,             0.00736
                  82,             0.02653,            0.011237,           0.0027907,             0.82002,             0.70382,             0.80566,             0.59049,            0.033505,             0.01328,           0.0045656,            0.007327,            0.007327,            0.007327
                  83,            0.026819,            0.011776,           0.0024768,             0.79188,              0.7469,             0.81045,             0.58042,            0.033341,            0.013068,           0.0047588,            0.007294,            0.007294,            0.007294
                  84,            0.025857,            0.011615,           0.0027489,             0.78473,             0.69367,             0.78959,             0.57654,            0.033828,            0.013705,           0.0060549,            0.007261,            0.007261,            0.007261
                  85,            0.026356,            0.011497,           0.0025462,             0.82322,             0.72726,             0.80881,             0.58967,            0.032736,            0.013626,           0.0036086,            0.007228,            0.007228,            0.007228
                  86,            0.024975,            0.011233,            0.002708,             0.83029,             0.74655,             0.81747,             0.60053,            0.032929,            0.013135,            0.004172,            0.007195,            0.007195,            0.007195
                  87,            0.025257,            0.011361,           0.0026103,              0.8321,             0.71485,             0.80773,             0.59647,            0.032846,            0.013824,           0.0047829,            0.007162,            0.007162,            0.007162
                  88,            0.025352,            0.010643,           0.0026843,             0.82084,             0.72003,             0.80411,             0.59453,            0.033354,            0.013723,           0.0047277,            0.007129,            0.007129,            0.007129
                  89,            0.025932,            0.011747,           0.0023539,             0.82822,             0.72433,              0.8193,             0.60842,            0.033359,            0.013672,           0.0052042,            0.007096,            0.007096,            0.007096
                  90,            0.025122,            0.011346,            0.002609,              0.8533,             0.73093,             0.81637,             0.60128,            0.032596,            0.013137,           0.0036719,            0.007063,            0.007063,            0.007063
                  91,            0.025176,            0.010759,            0.002501,             0.82456,             0.73737,              0.8107,             0.59062,            0.033507,             0.01323,           0.0035912,             0.00703,             0.00703,             0.00703
                  92,            0.025408,            0.011136,           0.0024509,             0.81455,             0.72392,              0.7993,             0.58096,            0.033223,            0.013776,           0.0052914,            0.006997,            0.006997,            0.006997
                  93,             0.02541,            0.010645,           0.0024637,              0.8063,             0.74185,             0.81362,             0.59636,            0.034044,            0.013781,           0.0038696,            0.006964,            0.006964,            0.006964
                  94,            0.024928,            0.010753,           0.0027323,             0.83265,             0.71871,             0.80779,             0.59607,            0.032876,            0.013708,           0.0040244,            0.006931,            0.006931,            0.006931
                  95,            0.025568,            0.010786,           0.0027349,             0.83163,             0.72169,             0.81773,             0.60462,            0.033049,            0.013423,           0.0041113,            0.006898,            0.006898,            0.006898
                  96,            0.025147,            0.011394,           0.0025689,             0.82952,             0.71844,             0.80917,             0.60527,            0.033931,            0.014119,            0.004088,            0.006865,            0.006865,            0.006865
                  97,            0.024789,            0.010931,           0.0025472,             0.83987,             0.72777,             0.82099,             0.60964,            0.033456,            0.013906,           0.0042449,            0.006832,            0.006832,            0.006832
                  98,            0.025038,            0.010794,           0.0026907,             0.84332,             0.71708,             0.82108,             0.61265,            0.033037,            0.014229,           0.0040324,            0.006799,            0.006799,            0.006799
                  99,            0.024741,            0.011102,           0.0023554,             0.85977,             0.68824,             0.81135,             0.60177,            0.033316,            0.013193,           0.0037734,            0.006766,            0.006766,            0.006766
                 100,            0.025031,            0.010628,           0.0024232,              0.8734,             0.72102,             0.82298,             0.61078,             0.03306,            0.014238,           0.0045001,            0.006733,            0.006733,            0.006733
                 101,            0.024418,            0.010995,           0.0023743,             0.83869,             0.70881,             0.80877,             0.60045,            0.032917,            0.013663,           0.0059302,              0.0067,              0.0067,              0.0067
                 102,            0.024409,            0.010707,           0.0028629,             0.78354,             0.69897,              0.7794,             0.57747,            0.032552,            0.013938,           0.0082017,            0.006667,            0.006667,            0.006667
                 103,            0.024565,            0.011161,           0.0025225,              0.8554,             0.70753,             0.79975,             0.59771,            0.032491,            0.013909,           0.0030792,            0.006634,            0.006634,            0.006634
                 104,             0.02428,            0.010377,            0.002331,             0.81286,             0.73571,             0.80265,             0.60106,            0.032936,            0.013999,           0.0039615,            0.006601,            0.006601,            0.006601
                 105,            0.024279,            0.011084,           0.0023903,             0.86977,             0.73284,             0.81238,             0.60642,            0.033114,            0.013579,           0.0027696,            0.006568,            0.006568,            0.006568
                 106,            0.023697,            0.010357,           0.0019966,             0.88181,             0.70465,             0.81309,             0.61288,            0.033232,            0.013833,           0.0033008,            0.006535,            0.006535,            0.006535
                 107,            0.024755,            0.010454,           0.0021953,             0.80765,             0.71049,             0.79847,             0.60136,            0.033533,            0.014267,           0.0068069,            0.006502,            0.006502,            0.006502
                 108,            0.023982,            0.010903,           0.0024318,             0.86447,             0.73213,             0.82256,             0.61432,            0.033016,            0.013899,           0.0048246,            0.006469,            0.006469,            0.006469
                 109,            0.023655,            0.010626,           0.0023734,              0.8403,             0.72996,             0.80521,             0.59789,            0.033802,            0.014195,           0.0038089,            0.006436,            0.006436,            0.006436
                 110,            0.023893,            0.010567,           0.0026608,             0.86193,              0.7143,             0.81174,             0.61521,             0.03309,            0.013898,           0.0058345,            0.006403,            0.006403,            0.006403
                 111,            0.024317,            0.010443,           0.0026845,             0.87935,              0.7166,             0.81601,             0.60784,            0.033116,            0.013988,           0.0042355,             0.00637,             0.00637,             0.00637
                 112,            0.024191,            0.010444,           0.0020625,              0.8289,             0.72528,             0.80154,             0.60056,            0.033322,            0.013828,            0.004422,            0.006337,            0.006337,            0.006337
                 113,            0.023235,            0.010312,           0.0021341,             0.84241,             0.75589,             0.82539,             0.61949,            0.032667,            0.013539,           0.0033399,            0.006304,            0.006304,            0.006304
                 114,            0.023377,            0.010215,           0.0023344,             0.83879,             0.71055,             0.81087,              0.6047,            0.032753,            0.013797,           0.0042232,            0.006271,            0.006271,            0.006271
                 115,            0.024095,             0.01055,           0.0024959,              0.8191,             0.72679,             0.81614,             0.60939,            0.032811,            0.013807,           0.0043097,            0.006238,            0.006238,            0.006238
                 116,            0.023448,            0.010498,           0.0021299,             0.84495,             0.71955,             0.80512,             0.60784,             0.03282,            0.014183,           0.0032884,            0.006205,            0.006205,            0.006205
                 117,            0.023234,            0.010222,            0.002016,              0.8329,             0.73613,             0.81932,             0.61905,            0.032592,            0.014118,           0.0040813,            0.006172,            0.006172,            0.006172
                 118,            0.023554,            0.010868,           0.0022809,              0.8892,             0.71342,             0.81412,             0.61134,            0.033081,            0.014088,           0.0031675,            0.006139,            0.006139,            0.006139
                 119,            0.023252,            0.010288,           0.0021471,             0.85408,             0.72757,             0.82234,             0.61258,            0.032719,            0.013769,           0.0030835,            0.006106,            0.006106,            0.006106
                 120,            0.023115,            0.010179,           0.0019049,             0.85303,             0.71961,              0.8076,             0.61038,            0.033202,            0.014047,           0.0038969,            0.006073,            0.006073,            0.006073
                 121,            0.023464,            0.010545,           0.0021064,             0.88161,             0.72877,             0.82847,             0.62684,            0.033054,            0.014014,           0.0029995,             0.00604,             0.00604,             0.00604
